"Pimelodus_albicans"	"Pseudoplatystoma_corruscans"	"Gymnotus_carapo"	"Colossoma_mitrei"	"Pterodoras_granulosus"	"Salminus_brasiliensis"	"Serrasalmus_spilopleura"	"Luciopimelodus_pati"	"Pseudoplatystoma_fasciatum"	"Aequidens_portalegrensis"	"Hoplias_malabaricus"	"Leporinus_obtusidens"	"Potamotrygon_motoro"	"Ageneiosus_inermis"	"Auchenipterus_nigripinnis"	"Paulicea_luetkeni"	"Pimelodus_clarias"	"Prochilodus_lineatus"	"Ageneiosus_brevifilis"	"Ageneiosus_militaris"	"Auchenipterus_nuchalis"	"Jenynsia_lineata"	"Sorubim_lima"	"Triportheus_paranensis"	"Zungaro_zungaro"	"Acestrorhynchus_pantaneiro"	"Apareiodon_affinis"	"Astyanax_bimaculatus"	"Brycon_orbygnianus"	"Cheirodon_piaba"	"Ephyppicharax_orbicularis_paraguayensis"	"Holoshestes_pequira"	"Hoplosternum_littorale"	"Hyphessobrycon_callistus"	"Lepidosiren_paradoxa"	"Leporinus_maculatus"	"Leporinus_sp."	"Metynnis_maculatus"	"Oligosarcus_jenynsii"	"Oxydoras_kneri"	"Pimelodella_gracilis"	"Pimelodella_howesi"	"Pimelodus_argenteus"	"Pimelodus_clarias_maculatus"	"Pimelodus_maculatus"	"Pimelodus_ornatus"	"Potamotrygon_falkneri"	"Potamotrygon_s_Province"	"Pseudopimelodus_zungaro"	"Salminus_maxillosus"	"Serrasalmus_marginatus"	"Serrasalmus_nattereri"	"Serrasalmus_sp."	"Thoracocharax_stellatus"	"Genarchella_genarchella"	"Genarchella_parva"	"Procamallanus_(Spirocamallanus)_inopinatus"	"Cucullanus_pinnai"	"Therodamas_fluviatilis"	"Dolops_longicauda"	"Crepidostomum_macrorchis"	"Genarchella_szidati"	"Argulus_nattereri"	"Argulus_salminei"	"Henneguya_sp."	"Ageneiella_brevifilis"	"Gibsoniela_meursaulti"	"Monticellia_magna"	"Dadaytrema_oxycephala"	"Travassosinia_dilatata"	"Rondonia_rondoni"	"Spectatus_spectatus"	"Lernaea_argentinensis"	"Myxobolus_paranensis"	"Amphocleithrum_paraguayensis"	"Demidospermus_armostus"	"Demidospermus_bidiverticulatum"	"Demidospermus_idolus"	"Demidospermus_majusculus"	"Demidospermus_sp"	"Unibarra_paranoplatensis"	"Vancleaveus_janauacaensis"	"Scleroductus_yuncensi"	"Monogenea_n.n."	"Jauella_glandicephala"	"Luciaella_ivanovae"	"Monticellia_belavistensis"	"Monticellia_ventrei"	"Spatulifer_maringaensis"	"Spatulifer_rugosa"	"Travassiella_avitellina"	"Peltidocotyle_rugosa"	"Rudolphiella_szidati"	"Nomimoscolex_chubbi"	"Nomimoscolex_dechambrieri"	"Nomimoscolex_guillermoi"	"Nomimoscolex_lopesi"	"Acanthobothrium_ramiroi"	"Rhinebothrium_paranaensis"	"Rhinebothroides_campbelli"	"Rhinebothroides_mclennanae"	"Paroncomegas_araya"	"Creptotrema_creptotrema"	"Creptotrematina_dispar"	"Creptotrematina_dissimilis"	"Curumai_curumai"	"Prosorhynchoides_cambapuntaensis"	"Rhipidocotyle_santanaensis"	"Diplostomulum_gymnoti"	"Neodiplostomulum_gymnoti"	"Sphinclerodiplostomum_musculosum"	"Kalipharynx_piramboae"	"Chalcinotrema_salobrensis"	"Saccocoelioides_elongatus"	"Saccocoelioides_szidati"	"Herpetodiplostomulum_gymnoti"	"Cystodiplostomulum_gymnoti"	"Tetracotyloides_gymnoti"	"Tylodelphylus_jenynsiae"	"Tylodelphylus_sp."	"Digenea_n.n."	"Eustrongylides_sp."	"Contracaecum_sp."	"Goezia_spinulosa"	"Klossinemella_iheringi"	"Cucullanus_paulicea"	"Procamallanus_(Spirocamallanus)_rarus"	"Spinitectus_asperus"	"Paracavisoma_impudica"	"Echinorhynchus_jucundus"	"Gracilisentis_variabilis"	"Mizobdella_platensis"	"Mollusca_n.n."	"Taurocherus_tarangophilus"	"Ergasilidae_n.n."	"Argulus_paranensis"	"Argulus_pestifer"	"Argulus_cf._violaceus"	"Dipteropeltis_hirundo"	"Dolops_cf._bidentata"	"Dolops_cf._Carvalhoi"	"Dolops_striata"	"Braga_fluviatilis"	"Isonebula_maculatus"	"Paracymothoa_oliverosae"	"Paracymothoa_parva"	"Isopoda_n.n."
"Ephyppicharax_orbicularis_paraguayensis"	0.0021947065227856	0.0386391717581623	0	0	0	0.00088517905930785	0.0421130205508993	0.0377163857575414	0.00178105631119414	0	0	0.0383469217692896	0	0	0.000870929841339819	0.000557705624048933	0.00148455174965868	0	0.000527865544775548	0	0.000406175154632374	1.33109632978624e-05	0.000531148213379937	1.33109632978624e-05	0	0	0	0	0.0330888018614209	0	1.03308880186142	0	0	0	0	0.0330888018614209	0	0	0.000464754686707445	0	0.000343064296564271	0.000343064296564271	0	0	0	0.000343064296564271	0	0.000285814269711885	2.81223965056205e-05	0	0.0330888018614209	0.0330888018614209	0	0	0.0111541124809787	0.00617515733815688	0.595598433505576	0.00541386213109574	0	0.00228651415769508	0.000378665148408617	6.98825573137775e-05	0.00217182605229036	0.000168734379033723	0	0	0	0	0	0	0	0	0.00208037994717429	0	0.00193195858790811	9.14461051160666e-05	9.14461051160665e-05	9.14461051160664e-05	9.14461051160665e-05	9.14461051160665e-05	0	0	9.14461051160666e-05	0	0	0	0	0.00314303214646178	0.000132787053344984	0.000148421359266178	9.2950937341489e-05	0	0.00314303214646178	0	0	0	0.000148421359266179	0	0	0	0	0	0.0047933652211612	3.3277408244656e-06	0	0	6.32270756648464e-05	0	0	0	0	0	0	0	0.0047933652211612	0	0	0	3.3277408244656e-06	0	0	0.00300807289649281	0.00300807289649281	0.00193195858790811	0	9.2950937341489e-05	9.14461051160665e-05	0	0	0	0	0	0	0	0	6.32270756648464e-05	0.00193195858790811	0.00300807289649281	6.32270756648464e-05	0.00300807289649281	0.00300807289649281	0	0.00300807289649281	0	0	0	0
"Holoshestes_pequira"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0
"Hoplosternum_littorale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hyphessobrycon_callistus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0
"Lepidosiren_paradoxa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leporinus_maculatus"	0.0021947065227856	0.0386391717581623	0	0	0	0.00088517905930785	0.0421130205508993	0.0377163857575414	0.00178105631119414	0	0	0.0383469217692896	0	0	0.000870929841339819	0.000557705624048933	0.00148455174965868	0	0.000527865544775548	0	0.000406175154632374	1.33109632978624e-05	0.000531148213379937	1.33109632978624e-05	0	0	0	0	0.0330888018614209	0	0.0330888018614209	0	0	0	0	1.03308880186142	0	0	0.000464754686707445	0	0.000343064296564271	0.000343064296564271	0	0	0	0.000343064296564271	0	0.000285814269711885	2.81223965056205e-05	0	0.0330888018614209	0.0330888018614209	0	0	0.0111541124809787	0.00617515733815688	0.595598433505576	0.00541386213109574	0	0.00228651415769508	0.000378665148408617	6.98825573137775e-05	0.00217182605229036	0.000168734379033723	0	0	0	0	0	0	0	0	0.00208037994717429	0	0.00193195858790811	9.14461051160666e-05	9.14461051160665e-05	9.14461051160664e-05	9.14461051160665e-05	9.14461051160665e-05	0	0	9.14461051160666e-05	0	0	0	0	0.00314303214646178	0.000132787053344984	0.000148421359266178	9.2950937341489e-05	0	0.00314303214646178	0	0	0	0.000148421359266179	0	0	0	0	0	0.0047933652211612	3.3277408244656e-06	0	0	6.32270756648464e-05	0	0	0	0	0	0	0	0.0047933652211612	0	0	0	3.3277408244656e-06	0	0	0.00300807289649281	0.00300807289649281	0.00193195858790811	0	9.2950937341489e-05	9.14461051160665e-05	0	0	0	0	0	0	0	0	6.32270756648464e-05	0.00193195858790811	0.00300807289649281	6.32270756648464e-05	0.00300807289649281	0.00300807289649281	0	0.00300807289649281	0	0	0	0
"Leporinus_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0.0833333333333333	0	0	0	0	0	0	1.08333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Metynnis_maculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0
"Oligosarcus_jenynsii"	0.0308830936694638	0.0302518133920415	0	0	0	0.0276008402640576	0.000591505964900384	0.0277077184381473	0.0278166445983307	0	0	0.0267190400942939	0	0	0.0256334825354429	0.0274972864749596	0.0249339872149275	0	0.0247719041302521	0	0.00271907713964316	0.000415050229534701	0.0261878918809139	0.000415050229534701	0	0	0	0	0.000464754686707445	0	0.000464754686707445	0	0	0	0	0.000464754686707445	0	0	1.0229144053958	0	0.000861578405190779	0.000861578405190779	0	0	0	0.000861578405190779	0	0.000773617730189262	0.000592415301791059	0	0.000464754686707445	0.000464754686707445	0	0	0.549945729499193	0.015508411293434	0.008365584360734	0.00926402731149659	0	0.0061889418415141	0.0111449924067143	0.00217901370505718	0.00511743995569063	0.00355449181074635	0	0	0	0	0	0	0	0	0.00383064438612964	0	0.00151259066960208	0.00128679556956099	0.00128679556956099	0.00128679556956099	0.00128679556956099	0.00128679556956099	0	0	0.00128679556956099	0	0	0	0	0.00230897653651227	0.00654697297022849	0.00231805371652756	0.00458288107915994	0	0.00230897653651227	0	0	0	0.00231805371652756	0	0	0	0	0	0.00333988001178673	0.000103762557383675	0	0	0.00197148859028983	0	0	0	0	0	0	0	0.00333988001178674	0	0	0	0.000103762557383675	0	0	4.22504260643132e-05	4.22504260643132e-05	0.00151259066960208	0	0.00458288107915994	0.00128679556956099	0	0	0	0	0	0	0	0	0.00197148859028983	0.00151259066960208	4.22504260643131e-05	0.00197148859028983	4.22504260643132e-05	4.22504260643132e-05	0	4.22504260643132e-05	0	0	0	0
"Oxydoras_kneri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pimelodella_gracilis"	0.0414005531693083	0.0391559068829781	0	0	0	0.00170891977432068	0.000436627286536345	0.037877061296842	0.0025747120907349	0	0	0.00137673451629149	0	0	0.0353694762457812	0.00103389408622894	0.0343775752255409	0	0.00342458393024739	0	0.0345078978405904	2.5698041719108e-05	0.000984661034503748	2.5698041719108e-05	0	0	0	0	0.000343064296564271	0	0.000343064296564271	0	0	0	0	0.000343064296564271	0	0	0.000861578405190779	0	1.03194489231553	0.0319448923155338	0	0	0	0.0319448923155338	0	0.000305922717761233	0.000335834317615808	0	0.000343064296564271	0.000343064296564271	0	0	0.0206778817245787	0.575008061679609	0.00617515733815687	0.0125688360385304	0	0.00244738174208986	0.0153780331503397	0.000134914719025317	0.00389737773376466	0.00201500590569485	0	0	0	0	0	0	0	0	0.00217235468504348	0	0.0019577953441489	0.00172502304872118	0.00172502304872118	0.00172502304872118	0.00172502304872118	0.00172502304872118	0	0	0.00172502304872118	0	0	0	0	0.00315642177473684	0.000246165258625937	0.000214559340894575	0.000172315681038156	0	0.00315642177473684	0	0	0	0.000214559340894575	0	0	0	0	0	0.000172091814536436	6.42451042977701e-06	0	0	0.000122065698165763	0	0	0	0	0	0	0	0.000172091814536436	0	0	0	6.424510429777e-06	0	0	3.11876633240247e-05	3.11876633240246e-05	0.0019577953441489	0	0.000172315681038156	0.00172502304872118	0	0	0	0	0	0	0	0	0.000122065698165763	0.0019577953441489	3.11876633240246e-05	0.000122065698165763	3.11876633240246e-05	3.11876633240246e-05	0	3.11876633240246e-05	0	0	0	0
"Pimelodella_howesi"	0.0414005531693083	0.0391559068829781	0	0	0	0.00170891977432068	0.000436627286536345	0.037877061296842	0.0025747120907349	0	0	0.00137673451629149	0	0	0.0353694762457812	0.00103389408622894	0.0343775752255409	0	0.00342458393024739	0	0.0345078978405904	2.5698041719108e-05	0.000984661034503748	2.5698041719108e-05	0	0	0	0	0.000343064296564271	0	0.000343064296564271	0	0	0	0	0.000343064296564271	0	0	0.000861578405190779	0	0.0319448923155338	1.03194489231553	0	0	0	0.0319448923155338	0	0.000305922717761233	0.000335834317615808	0	0.000343064296564271	0.000343064296564271	0	0	0.0206778817245787	0.575008061679609	0.00617515733815687	0.0125688360385304	0	0.00244738174208986	0.0153780331503397	0.000134914719025317	0.00389737773376466	0.00201500590569485	0	0	0	0	0	0	0	0	0.00217235468504348	0	0.0019577953441489	0.00172502304872118	0.00172502304872118	0.00172502304872118	0.00172502304872118	0.00172502304872118	0	0	0.00172502304872118	0	0	0	0	0.00315642177473684	0.000246165258625937	0.000214559340894575	0.000172315681038156	0	0.00315642177473684	0	0	0	0.000214559340894575	0	0	0	0	0	0.000172091814536436	6.42451042977701e-06	0	0	0.000122065698165763	0	0	0	0	0	0	0	0.000172091814536436	0	0	0	6.424510429777e-06	0	0	3.11876633240247e-05	3.11876633240246e-05	0.0019577953441489	0	0.000172315681038156	0.00172502304872118	0	0	0	0	0	0	0	0	0.000122065698165763	0.0019577953441489	3.11876633240246e-05	0.000122065698165763	3.11876633240246e-05	3.11876633240246e-05	0	3.11876633240246e-05	0	0	0	0
"Pimelodus_argenteus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pimelodus_clarias_maculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pimelodus_maculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pimelodus_ornatus"	0.0414005531693083	0.0391559068829781	0	0	0	0.00170891977432068	0.000436627286536345	0.037877061296842	0.0025747120907349	0	0	0.00137673451629149	0	0	0.0353694762457812	0.00103389408622894	0.0343775752255409	0	0.00342458393024739	0	0.0345078978405904	2.5698041719108e-05	0.000984661034503748	2.5698041719108e-05	0	0	0	0	0.000343064296564271	0	0.000343064296564271	0	0	0	0	0.000343064296564271	0	0	0.000861578405190779	0	0.0319448923155338	0.0319448923155338	0	0	0	1.03194489231553	0	0.000305922717761233	0.000335834317615808	0	0.000343064296564271	0.000343064296564271	0	0	0.0206778817245787	0.575008061679609	0.00617515733815687	0.0125688360385304	0	0.00244738174208986	0.0153780331503397	0.000134914719025317	0.00389737773376466	0.00201500590569485	0	0	0	0	0	0	0	0	0.00217235468504348	0	0.0019577953441489	0.00172502304872118	0.00172502304872118	0.00172502304872118	0.00172502304872118	0.00172502304872118	0	0	0.00172502304872118	0	0	0	0	0.00315642177473684	0.000246165258625937	0.000214559340894575	0.000172315681038156	0	0.00315642177473684	0	0	0	0.000214559340894575	0	0	0	0	0	0.000172091814536436	6.42451042977701e-06	0	0	0.000122065698165763	0	0	0	0	0	0	0	0.000172091814536436	0	0	0	6.424510429777e-06	0	0	3.11876633240247e-05	3.11876633240246e-05	0.0019577953441489	0	0.000172315681038156	0.00172502304872118	0	0	0	0	0	0	0	0	0.000122065698165763	0.0019577953441489	3.11876633240246e-05	0.000122065698165763	3.11876633240246e-05	3.11876633240246e-05	0	3.11876633240246e-05	0	0	0	0
"Potamotrygon_falkneri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Potamotrygon_s_Province"	0.00538508035864746	0.0814923997295386	0	0	0	0.0804066933563677	0.000363763615996945	0.00213804780085962	0.0809391385409721	0	0	0.00121077942845845	0	0	0.00116387954544663	0.000928341276227114	0.0016740628810761	0	0.000857956827685394	0	0.000390261815257365	0.00120912320836643	0.000884134548787727	0.00120912320836643	0	0	0	0	0.000285814269711885	0	0.000285814269711885	0	0	0	0	0.000285814269711885	0	0	0.000773617730189261	0	0.000305922717761232	0.000305922717761232	0	0	0	0.000305922717761232	0	1.06887505112506	0.00108503883418501	0	0.000285814269711885	0.000285814269711885	0	0	0.0185668255245423	0.00550660891970218	0.00514465685481393	0.00475617946500489	0	0.551000409000497	0.000506034584976794	0.00634789684392376	0.0110439265465016	0.00651023300511003	0	0	0	0	0	0	0	0	0.0108195481982246	0	0.00407461998647692	0.000224378348276978	0.000224378348276978	0.000224378348276977	0.000224378348276977	0.000224378348276978	0	0	0.000224378348276978	0	0	0	0	0.000178170650071636	0.000221033637196932	0.00674492821174767	0.000154723546037853	0	0.000178170650071636	0	0	0	0.00674492821174767	0	0	0	0	0	0.000151347428557307	0.000302280802091608	0	0	0.00574333523974055	0	0	0	0	0	0	0	0.000151347428557307	0	0	0	0.000302280802091608	0	0	2.59831154283532e-05	2.59831154283532e-05	0.00407461998647692	0	0.000154723546037853	0.000224378348276977	0	0	0	0	0	0	0	0	0.00574333523974055	0.00407461998647692	2.59831154283532e-05	0.00574333523974055	2.59831154283532e-05	2.59831154283532e-05	0	2.59831154283532e-05	0	0	0	0
"Pseudopimelodus_zungaro"	0.111915384712206	0.00395671937543534	0	0	0	0.107803242046393	3.57921410071534e-05	0.00176227623541235	0.00287668455448083	0	0	0.000709185940910491	0	0	0.00100076912092303	0.000710898362149271	0.0015872974859557	0	0.00066493480330722	0	0.000408353819131969	0.00162110138415629	0.000677046059189781	0.00162110138415629	0	0	0	0	2.81223965056205e-05	0	2.81223965056205e-05	0	0	0	0	2.81223965056205e-05	0	0	0.000592415301791058	0	0.000335834317615807	0.000335834317615807	0	0	0	0.000335834317615807	0	0.00108503883418501	1.09315697683717	0	2.81223965056205e-05	2.81223965056205e-05	0	0	0.0142179672429854	0.00604501771708454	0.000506203137101169	0.00527238293239066	0	0.00868031067348004	0.000435117009096969	0.00851078226682052	0.00510070071132042	0.558941861023001	0	0	0	0	0	0	0	0	0.00043755968164517	0	0.000197835968771767	0.00466314102967526	0.00466314102967525	0.00466314102967525	0.00466314102967525	0.00466314102967525	0	0	0.00466314102967525	0	0	0	0	0.000146856352951029	0.000169261514797445	0.000239723712873402	0.000118483060358212	0	0.000146856352951029	0	0	0	0.000239723712873402	0	0	0	0	0	8.86482426138114e-05	0.000405275346039072	0	0	0.00770023157474237	0	0	0	0	0	0	0	8.86482426138114e-05	0	0	0	0.000405275346039072	0	0	2.55658150051096e-06	2.55658150051096e-06	0.000197835968771767	0	0.000118483060358212	0.00466314102967525	0	0	0	0	0	0	0	0	0.00770023157474237	0.000197835968771767	2.55658150051096e-06	0.00770023157474237	2.55658150051096e-06	2.55658150051096e-06	0	2.55658150051096e-06	0	0	0	0
"Salminus_maxillosus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Serrasalmus_marginatus"	0.0021947065227856	0.0386391717581623	0	0	0	0.00088517905930785	0.0421130205508993	0.0377163857575414	0.00178105631119414	0	0	0.0383469217692896	0	0	0.000870929841339819	0.000557705624048933	0.00148455174965868	0	0.000527865544775548	0	0.000406175154632374	1.33109632978624e-05	0.000531148213379937	1.33109632978624e-05	0	0	0	0	0.0330888018614209	0	0.0330888018614209	0	0	0	0	0.0330888018614209	0	0	0.000464754686707445	0	0.000343064296564271	0.000343064296564271	0	0	0	0.000343064296564271	0	0.000285814269711885	2.81223965056205e-05	0	1.03308880186142	0.0330888018614209	0	0	0.0111541124809787	0.00617515733815688	0.595598433505576	0.00541386213109574	0	0.00228651415769508	0.000378665148408617	6.98825573137775e-05	0.00217182605229036	0.000168734379033723	0	0	0	0	0	0	0	0	0.00208037994717429	0	0.00193195858790811	9.14461051160666e-05	9.14461051160665e-05	9.14461051160664e-05	9.14461051160665e-05	9.14461051160665e-05	0	0	9.14461051160666e-05	0	0	0	0	0.00314303214646178	0.000132787053344984	0.000148421359266178	9.2950937341489e-05	0	0.00314303214646178	0	0	0	0.000148421359266179	0	0	0	0	0	0.0047933652211612	3.3277408244656e-06	0	0	6.32270756648464e-05	0	0	0	0	0	0	0	0.0047933652211612	0	0	0	3.3277408244656e-06	0	0	0.00300807289649281	0.00300807289649281	0.00193195858790811	0	9.2950937341489e-05	9.14461051160665e-05	0	0	0	0	0	0	0	0	6.32270756648464e-05	0.00193195858790811	0.00300807289649281	6.32270756648464e-05	0.00300807289649281	0.00300807289649281	0	0.00300807289649281	0	0	0	0
"Serrasalmus_nattereri"	0.0021947065227856	0.0386391717581623	0	0	0	0.00088517905930785	0.0421130205508993	0.0377163857575414	0.00178105631119414	0	0	0.0383469217692896	0	0	0.000870929841339819	0.000557705624048933	0.00148455174965868	0	0.000527865544775548	0	0.000406175154632374	1.33109632978624e-05	0.000531148213379937	1.33109632978624e-05	0	0	0	0	0.0330888018614209	0	0.0330888018614209	0	0	0	0	0.0330888018614209	0	0	0.000464754686707445	0	0.000343064296564271	0.000343064296564271	0	0	0	0.000343064296564271	0	0.000285814269711885	2.81223965056205e-05	0	0.0330888018614209	1.03308880186142	0	0	0.0111541124809787	0.00617515733815688	0.595598433505576	0.00541386213109574	0	0.00228651415769508	0.000378665148408617	6.98825573137775e-05	0.00217182605229036	0.000168734379033723	0	0	0	0	0	0	0	0	0.00208037994717429	0	0.00193195858790811	9.14461051160666e-05	9.14461051160665e-05	9.14461051160664e-05	9.14461051160665e-05	9.14461051160665e-05	0	0	9.14461051160666e-05	0	0	0	0	0.00314303214646178	0.000132787053344984	0.000148421359266178	9.2950937341489e-05	0	0.00314303214646178	0	0	0	0.000148421359266179	0	0	0	0	0	0.0047933652211612	3.3277408244656e-06	0	0	6.32270756648464e-05	0	0	0	0	0	0	0	0.0047933652211612	0	0	0	3.3277408244656e-06	0	0	0.00300807289649281	0.00300807289649281	0.00193195858790811	0	9.2950937341489e-05	9.14461051160665e-05	0	0	0	0	0	0	0	0	6.32270756648464e-05	0.00193195858790811	0.00300807289649281	6.32270756648464e-05	0.00300807289649281	0.00300807289649281	0	0.00300807289649281	0	0	0	0
