"Aphelandra_deppeana"	"Forsteronia_spicata"	"Arrabidaea_mollisima"	"Cydista_aequinoctialis"	"Tabebuia_ochracea"	"Cordia_alliodora"	"Cordia_panamensis"	"Boraginaceae_sp."	"Bromelia_pinguin"	"Bauhinia_ungulata"	"Cassia_hayesiana"	"Compositae_sp._1"	"Compositae_sp._2"	"Compositae_sp._3"	"Compositae_sp._4"	"Compositae_sp._5"	"Tetracera_volubilis"	"Dioscorea_convolvulacea"	"Croton_sp."	"Erythroxylum_havanense"	"Centrosema_pubescens"	"Desmodium_sp."	"Dioclea_megacarpa"	"Lonchocarpus_rugosus"	"Lonchocarpus_costaricensis"	"Machaerium_biovulatum"	"Fabaceae_sp."	"Lasiacis_sp."	"Olyra_latifolia"	"Rush_sp."	"Rheedia_edulis"	"Hemiangium_excelsum"	"Smilax_spinosa"	"Banisteriopsis_sp."	"Bunchoia_biocellata"	"Hiraea_reclinata"	"Malvaviscus_arboreus"	"Sida_sp."	"Palm_sp."	"Gouania_polygama"	"Alibertia_edulis"	"Cardiospermum_halicacabum"	"Russelia_sarmentosa"	"Helicteres_guazumaefolia"	"Helicteres_baruensis"	"Waltheria_glomerata"	"Luehea_sp."	"Cornutia_granifolia"	"Lantana_camara"	"Lippia_sp."	"Rhehdera_trinervis"	"Stachytrapheta_sp."	"Cissus_rhombifolia"	"Unidentified_host_plants"	"Agromyzidae_sp._1"	"Agromyzidae_sp._10"	"Agromyzidae_sp._2"	"Agromyzidae_sp._3"	"Agromyzidae_sp._4"	"Agromyzidae_sp._5"	"Agromyzidae_sp._6"	"Agromyzidae_sp._7"	"Agromyzidae_sp._8"	"Agromyzidae_sp._9"	"Attelabidae_sp._1"	"Baliosus_sp._1"	"Brachys_sp._1"	"Brachys_sp._2"	"Brachys_sp._3"	"Bucculatrix_sp._1"	"Bucculatrix_sp._2"	"Chalepus_amabilis"	"Chalepus_digressa"	"Chalepus_horni"	"Chalepus_sp._1"	"Coleoptera_sp._1"	"Cosmopterigidae_sp._1"	"Cosmopterigidae_sp._2"	"Cosmopterix_sp._1"	"Cosmopterix_sp._2"	"Diptera_sp._1"	"Diptera_sp._2"	"Diptera_sp._3"	"Diptera_sp._4"	"Diptera_sp._5"	"Diptera_sp._6"	"Diptera_sp._7"	"Diptera_sp._8"	"Diptera_sp._9"	"Elachista_sp._1"	"Epermeniidae_sp._1"	"Gracillariidae_sp._1"	"Gracillariidae_sp._2"	"Gracillariidae_sp._3"	"Gracillariidae_sp._4"	"Gracillariidae_sp._5"	"Gracillariidae_sp._6"	"Heterispa_vinula"	"Lepidoptera_sp._1"	"Lepidoptera_sp._10"	"Lepidoptera_sp._11"	"Lepidoptera_sp._12"	"Lepidoptera_sp._2"	"Lepidoptera_sp._3"	"Lepidoptera_sp._4"	"Lepidoptera_sp._5"	"Lepidoptera_sp._6"	"Lepidoptera_sp._7"	"Lepidoptera_sp._8"	"Lepidoptera_sp._9"	"Momphidae_sp._1"	"Octhispa_limbata"	"Octhispa_solarii"	"Opostegidae_sp._1"	"Oxychalepus_auticornis"	"Oxychalepus_postdatus"	"Pentispa_vittatipennis"	"Phyllocnistis_sp._1"	"Phyllonorycter_sp._1"	"Phyllonorycter_sp._2"	"Phyllonorycter_sp._3"	"Phyllonorycter_sp._4"	"Phyllonorycter_sp._5"	"Phyllonorycter_sp._6"	"Scyrthridae_sp._1"	"Scyrthridae_sp._2"	"Scyrthridae_sp._3"	"Stathmopodidae_sp._1"	"Sumitrosis_distincta"	"Sumitrosis_roseus"	"Sumitrosis_sp._1"	"Sumitrosis_sp."	"Tachygonus_sp._1"	"Tachygonus_sp._2"	"Tachygonus_sp._3"	"Tischeria_sp._1"	"Tischeria_sp._2"	"Unidentified_miner_sp._1"	"Unidentified_miner_sp._2"	"Unreared_miner_sp._3"	"Unreared_miner_sp._4"	"Unreared_miner_sp._5"	"Unreared_miner_sp._6"	"Uroplata_fusca"	"Uroplata_sp._1"	"Xenochalepus_omogenus"
"Baliosus_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0337073606129944	0	0.0335388238099294	0.0337639165871772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00616471429788	0	0	0	0	0.00168536803064972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112546388623924	0	0	0	0	0	0	0	0	0.00112546388623924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brachys_sp._1"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brachys_sp._2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brachys_sp._3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0
"Bucculatrix_sp._1"	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bucculatrix_sp._2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100671896284487	0	0.000168536803064972	0.000169667922548629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505610409194916	0	0	0	0	1.00503359481422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65559741828765e-06	0	0	0	0	0	0	0	0	5.65559741828765e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chalepus_amabilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	1.0010101010101	0.00101010101010101	0.00101010101010101	0.00101010101010101	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chalepus_digressa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	1.0010101010101	0.00101010101010101	0.00101010101010101	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chalepus_horni"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	1.0010101010101	0.00101010101010101	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chalepus_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0.00101010101010101	1.0010101010101	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coleoptera_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cosmopterigidae_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0.100806878371908	0	0.000101568643195877	0.000101653994996882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38846649989608e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00201613756744	0	0	0	0	0	0	0.00201613756743817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201952603393806	0	0	3.38846649989608e-06	0	0	0	0	0	0.00201613756743817	0	0	0.00202121599959796	0	0	0	0	0	0	5.07843215979387e-06	0	0	0	0	0	0	0	0	0	0
"Cosmopterigidae_sp._2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0.00101010101010101	0.00101010101010101	0	0	1.0010101010101	0.00101010101010101	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cosmopterix_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0.00101010101010101	0.00101010101010101	0	0	0.00101010101010101	1.0010101010101	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cosmopterix_sp._2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Diptera_sp._1"	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Diptera_sp._2"	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Diptera_sp._3"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Diptera_sp._4"	0	0	0	0	0	0	0	0	0	0	0	0.100806878371908	0	0.000101568643195877	0.000101653994996882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38846649989608e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201613756743817	0	0	0	0	0	0	1.00201613756744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201952603393806	0	0	3.38846649989608e-06	0	0	0	0	0	0.00201613756743817	0	0	0.00202121599959796	0	0	0	0	0	0	5.07843215979387e-06	0	0	0	0	0	0	0	0	0	0
"Diptera_sp._5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100645077469391	0.00014161546324275	4.06163471152516e-05	0	0	0	4.08204493620619e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141971280989591	0	0	2.0410224681031e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00201290154939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203081735576258	0	0	0	0	0	0.00201290154938783	0	0	0	0	0	0	0	0	0.00201998232254996	0	4.73237603298636e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201763392542081
"Diptera_sp._6"	0	0	0	0	0	0.000127056730830316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100883044279271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00252207610698	0	0	0	0	0	0.00252842894352328	0	0	0	0	0	0	0	0	0	0	6.35283654151579e-06	0	0	0	0	0	0	0	0	0	0	0.00252207610698177	0	0	0	0	0	0	0	0.00252207610698177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Diptera_sp._7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0.00101010101010101	0.00101010101010101	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	1.0010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101010101010101	0.00101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Diptera_sp._8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113111948365753	0	0.000112546388623924	0.100784442673111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00337639165871772	0	0	0	0	5.65559741828765e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00335948142244	0	0	0	0	0	0	0	0	0.00335948142243705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Diptera_sp._9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00252525252525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0
"Elachista_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Epermeniidae_sp._1"	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gracillariidae_sp._1"	0	0	0	0	0	0.0504415221396353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505685788704657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126421447176164	0	0	0	0	0	1.00378629057874	0	0	0	0	0	0	0	0	0	0	0.00252207610698177	0	0	0	0	0	0	0	0	0	0	0.00126421447176164	0	0	0	0	0	0	0	0.00126421447176164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gracillariidae_sp._2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gracillariidae_sp._3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gracillariidae_sp._4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gracillariidae_sp._5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gracillariidae_sp._6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113111948365753	0	0.000112546388623924	0.100784442673111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00337639165871772	0	0	0	0	5.65559741828765e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00335948142243704	0	0	0	0	0	0	0	0	1.00335948142244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Heterispa_vinula"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lepidoptera_sp._1"	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0
